DBPediaURI;searchwrap_q=Adam+Wainwright&extern=true;searchwrap_q=Adam+Wainwright&extern=true.1;searchwrap_q=Adam+Wainwright&extern=true.10;searchwrap_q=Adam+Wainwright&extern=true.11;searchwrap_q=Adam+Wainwright&extern=true.12;searchwrap_q=Adam+Wainwright&extern=true.13;searchwrap_q=Adam+Wainwright&extern=true.14;searchwrap_q=Adam+Wainwright&extern=true.15;searchwrap_q=Adam+Wainwright&extern=true.16;searchwrap_q=Adam+Wainwright&extern=true.17;searchwrap_q=Adam+Wainwright&extern=true.18;searchwrap_q=Adam+Wainwright&extern=true.19;searchwrap_q=Adam+Wainwright&extern=true.2;searchwrap_q=Adam+Wainwright&extern=true.20;searchwrap_q=Adam+Wainwright&extern=true.21;searchwrap_q=Adam+Wainwright&extern=true.22;searchwrap_q=Adam+Wainwright&extern=true.23;searchwrap_q=Adam+Wainwright&extern=true.24;searchwrap_q=Adam+Wainwright&extern=true.25;searchwrap_q=Adam+Wainwright&extern=true.26;searchwrap_q=Adam+Wainwright&extern=true.27;searchwrap_q=Adam+Wainwright&extern=true.28;searchwrap_q=Adam+Wainwright&extern=true.29;searchwrap_q=Adam+Wainwright&extern=true.3;searchwrap_q=Adam+Wainwright&extern=true.30;searchwrap_q=Adam+Wainwright&extern=true.31;searchwrap_q=Adam+Wainwright&extern=true.32;searchwrap_q=Adam+Wainwright&extern=true.33;searchwrap_q=Adam+Wainwright&extern=true.34;searchwrap_q=Adam+Wainwright&extern=true.35;searchwrap_q=Adam+Wainwright&extern=true.36;searchwrap_q=Adam+Wainwright&extern=true.37;searchwrap_q=Adam+Wainwright&extern=true.38;searchwrap_q=Adam+Wainwright&extern=true.39;searchwrap_q=Adam+Wainwright&extern=true.4;searchwrap_q=Adam+Wainwright&extern=true.40;searchwrap_q=Adam+Wainwright&extern=true.41;searchwrap_q=Adam+Wainwright&extern=true.42;searchwrap_q=Adam+Wainwright&extern=true.43;searchwrap_q=Adam+Wainwright&extern=true.44;searchwrap_q=Adam+Wainwright&extern=true.45;searchwrap_q=Adam+Wainwright&extern=true.46;searchwrap_q=Adam+Wainwright&extern=true.47;searchwrap_q=Adam+Wainwright&extern=true.5;searchwrap_q=Adam+Wainwright&extern=true.6;searchwrap_q=Adam+Wainwright&extern=true.7;searchwrap_q=Adam+Wainwright&extern=true.8;searchwrap_q=Adam+Wainwright&extern=true.9
http://dbpedia.org/resource/Javascript;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Pitcher;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1
http://dbpedia.org/resource/Web_Browser;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0
http://dbpedia.org/resource/pitcher;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1
http://dbpedia.org/resource/United_Press_International;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Chicago;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1
http://dbpedia.org/resource/St._Louis_Cardinals;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
http://dbpedia.org/resource/CHICAGO;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1
http://dbpedia.org/resource/surgery;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
http://dbpedia.org/resource/ESPN;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
http://dbpedia.org/resource/ESPN.com;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1
http://dbpedia.org/resource/Albert_Pujols;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0
http://dbpedia.org/resource/Seattle;1;1;1;1;1;1;1;0;1;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;1
http://dbpedia.org/resource/United_States_dollar;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0
http://dbpedia.org/resource/runescape;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/February_24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1
http://dbpedia.org/resource/Los_Angeles_Times;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Tommy_John;1;1;1;1;0;1;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1
http://dbpedia.org/resource/Game;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Atlanta;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1
http://dbpedia.org/resource/Adam_Wainwright;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
http://dbpedia.org/resource/game;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Facebook;1;0;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;0;1;0;1;0;1;0;1;0;1;1;0
http://dbpedia.org/resource/Tommy_John_surgery;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
http://dbpedia.org/resource/adam_wainwright;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;1;1;1;1;1
http://dbpedia.org/resource/Latin_America;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Adam_wainwright;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1
http://dbpedia.org/resource/web_browser;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0
http://dbpedia.org/resource/Associated_Press;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1
http://dbpedia.org/resource/LOS_ANGELES;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;0;1;0;1;1
http://dbpedia.org/resource/Yahoo!;1;0;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1
http://dbpedia.org/resource/National_Basketball_Association;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
http://dbpedia.org/resource/Tommy_John_Surgery;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
http://dbpedia.org/resource/Los_Angeles;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;0;1;1;1;1
http://dbpedia.org/resource/JavaScript;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
http://dbpedia.org/resource/USA_TODAY;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Twitter;1;0;0;0;0;1;1;0;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;1
http://dbpedia.org/resource/Super_Bowl;1;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1
http://dbpedia.org/resource/ADAM_WAINWRIGHT;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
http://dbpedia.org/resource/CARACAS;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Chris_Carpenter;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Surgery;0;1;1;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1
http://dbpedia.org/resource/Basketball;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
http://dbpedia.org/resource/free_agent;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Chicago_Cubs;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;1;1;0
http://dbpedia.org/resource/St._Louis,_Missouri;0;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1
http://dbpedia.org/resource/tommy_john;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
http://dbpedia.org/resource/tommy_john_surgery;0;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;0;1
http://dbpedia.org/resource/st._Louis_cardinals;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/USA_Today;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/MAJOR_LEAGUE_BASEBALL;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/National_Football_League;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;0;1;0;0;0;1;1;1;1;0;0;1;1;1
http://dbpedia.org/resource/New_York_Yankees;0;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1
http://dbpedia.org/resource/Caracas;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Major_League_Baseball;0;1;1;0;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1
http://dbpedia.org/resource/Los_Angeles_Angels_of_Anaheim;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
http://dbpedia.org/resource/Los_Angeles_Clippers;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/National_Collegiate_Athletic_Association;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1
http://dbpedia.org/resource/TOMMY_JOHN_SURGERY;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/National_League;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
http://dbpedia.org/resource/National_league;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
http://dbpedia.org/resource/American_League;0;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
http://dbpedia.org/resource/Free_agent;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/ST._Louis_Cardinals;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/New_York_Mets;0;1;1;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
http://dbpedia.org/resource/AOL;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0
http://dbpedia.org/resource/SPORTS_ILLUSTRATED;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Washington,_D.C.;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Kansas_City,_Missouri;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
http://dbpedia.org/resource/Pulitzer_Prize;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Atlanta_Falcons;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1
http://dbpedia.org/resource/Spring_training;0;0;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
http://dbpedia.org/resource/NEW_YORK;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1
http://dbpedia.org/resource/Cincinnati_Bengals;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1
http://dbpedia.org/resource/Miami_Dolphins;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1
http://dbpedia.org/resource/college_basketball;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/baseball;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1
http://dbpedia.org/resource/php;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Web_browser;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0
http://dbpedia.org/resource/2011;0;0;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;1
http://dbpedia.org/resource/Denver_Broncos;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1
http://dbpedia.org/resource/New_Jersey;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Chicago_Bears;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1
http://dbpedia.org/resource/carmelo_anthony;0;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
http://dbpedia.org/resource/Kansas_City_Chiefs;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1
http://dbpedia.org/resource/The_Seattle_Times;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Adobe_Flash;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/WordPress;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Softball;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/New_Orleans;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0
http://dbpedia.org/resource/ESPN_Radio;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
http://dbpedia.org/resource/Detroit_Lions;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1
http://dbpedia.org/resource/San_Francisco;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0
http://dbpedia.org/resource/Jacksonville_Jaguars;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1
http://dbpedia.org/resource/National_Football_League_Players_Association;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/curveball;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
http://dbpedia.org/resource/Cincinnati_Reds;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
http://dbpedia.org/resource/Cleveland_Browns;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1
http://dbpedia.org/resource/tiger_woods;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
http://dbpedia.org/resource/Eastern_Time_Zone;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Baseball;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;1;1;1;1
http://dbpedia.org/resource/Nascar;0;0;1;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/cleveland_cavaliers;0;0;1;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
http://dbpedia.org/resource/Minnesota_Vikings;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1
http://dbpedia.org/resource/Buffalo_Bills;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1
http://dbpedia.org/resource/Detroit;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;1
http://dbpedia.org/resource/Arizona_Cardinals;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
http://dbpedia.org/resource/New_York_City;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
http://dbpedia.org/resource/Pittsburgh;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0
